0.0027980804443359375, ENTRY_POSITION, -3.514289428021572e-52, -2.916882348147136e-52, -0.8376771392390898, 42.6682094, -83.2185695
0.01411890983581543, ENTRY_POSITION, -3.514289428021572e-52, -2.916882348147136e-52, -0.8376771392390898, 42.6682094, -83.2185695
0.028156042098999023, ENTRY_POSITION, -3.514289428021572e-52, -2.916882348147136e-52, -0.8376771392390898, 42.6682094, -83.2185695
0.04165792465209961, ENTRY_POSITION, -1.8819234810899723e-51, 2.4892954393418172e-51, -0.47434868795408214, 42.6682094, -83.2185695
0.052609920501708984, ENTRY_POSITION, -1.8819234810899723e-51, 2.4892954393418172e-51, -0.47434868795408214, 42.6682094, -83.2185695
0.06429004669189453, ENTRY_POSITION, -3.854848698291166e-51, 7.065835019291924e-51, -3.6156328942744373, 42.6682094, -83.2185695
0.07449102401733398, ENTRY_POSITION, -3.854848698291166e-51, 7.065835019291924e-51, -3.6156328942744373, 42.6682094, -83.2185695
0.08477091789245605, ENTRY_POSITION, -3.854848698291166e-51, 7.065835019291924e-51, -3.6156328942744373, 42.6682094, -83.2185695
0.08942604064941406, ENTRY_POSITION, -9.295524253059637e-51, 1.5438639387445293e-50, -3.8786510784927213, 42.6682094, -83.2185695
0.0896909236907959, ENTRY_POSITION, -9.295524253059637e-51, 1.5438639387445293e-50, -3.8786510784927213, 42.6682094, -83.2185695
0.08993911743164062, ENTRY_POSITION, -9.295524253059637e-51, 1.5438639387445293e-50, -3.8786510784927213, 42.6682094, -83.2185695
0.09018611907958984, ENTRY_POSITION, -2.311634686134922e-50, 3.375171748553165e-50, -1.5689169170918733, 42.6682094, -83.2185695
0.09635806083679199, ENTRY_POSITION, -2.311634686134922e-50, 3.375171748553165e-50, -1.5689169170918733, 42.6682094, -83.2185695
0.1714019775390625, ENTRY_POSITION, -5.351704491864122e-50, 6.905252026134883e-50, -1.1364599956174537, 42.6682094, -83.2185695
0.2460939884185791, ENTRY_POSITION, -5.351704491864122e-50, 6.905252026134883e-50, -1.1364599956174537, 42.6682094, -83.2185695
0.3212909698486328, ENTRY_POSITION, -5.351704491864122e-50, 6.905252026134883e-50, -1.1364599956174537, 42.6682094, -83.2185695
0.3970909118652344, ENTRY_POSITION, -1.138013121038332e-49, 1.334324861328855e-49, -0.9967942557681928, 42.6682094, -83.2185695
0.47178196907043457, ENTRY_POSITION, -1.138013121038332e-49, 1.334324861328855e-49, -0.9967942557681928, 42.6682094, -83.2185695
0.5461649894714355, ENTRY_POSITION, -1.138013121038332e-49, 1.334324861328855e-49, -0.9967942557681928, 42.6682094, -83.2185695
0.6214439868927002, ENTRY_POSITION, -2.0505450852702527e-49, 2.344375300494091e-49, -1.0125602834302407, 42.6682094, -83.2185695
0.6964330673217773, ENTRY_POSITION, -2.0505450852702527e-49, 2.344375300494091e-49, -1.0125602834302407, 42.6682094, -83.2185695
0.7713239192962646, ENTRY_POSITION, -3.767947557867955e-49, 4.137668404293192e-49, -1.0185050030401541, 42.6682094, -83.2185695
0.8461320400238037, ENTRY_POSITION, -3.767947557867955e-49, 4.137668404293192e-49, -1.0185050030401541, 42.6682094, -83.2185695
0.9218001365661621, ENTRY_POSITION, -3.767947557867955e-49, 4.137668404293192e-49, -1.0185050030401541, 42.6682094, -83.2185695
0.9966909885406494, ENTRY_POSITION, -6.878688834394643e-49, 7.363901543948511e-49, -1.018545368744923, 42.6682094, -83.2185695
1.0715861320495605, ENTRY_POSITION, -6.878688834394643e-49, 7.363901543948511e-49, -1.018545368744923, 42.6682094, -83.2185695
1.1464569568634033, ENTRY_POSITION, -6.878688834394643e-49, 7.363901543948511e-49, -1.018545368744923, 42.6682094, -83.2185695
1.2215609550476074, ENTRY_POSITION, -1.1533179402427992e-48, 1.2129786632083906e-48, -0.9897133785381609, 42.6682094, -83.2185695
1.297619104385376, ENTRY_POSITION, -1.1533179402427992e-48, 1.2129786632083906e-48, -0.9897133785381609, 42.6682094, -83.2185695
1.3715100288391113, ENTRY_POSITION, -1.8054470246700873e-48, 1.898597321708403e-48, -0.9850838696410964, 42.6682094, -83.2185695
1.4465889930725098, ENTRY_POSITION, -1.8054470246700873e-48, 1.898597321708403e-48, -0.9850838696410964, 42.6682094, -83.2185695
1.521683931350708, ENTRY_POSITION, -1.8054470246700873e-48, 1.898597321708403e-48, -0.9850838696410964, 42.6682094, -83.2185695
1.5964210033416748, ENTRY_POSITION, -2.619699656527477e-48, 2.7600851440438284e-48, -0.9928877257995277, 42.6682094, -83.2185695
1.675295114517212, ENTRY_POSITION, -2.619699656527477e-48, 2.7600851440438284e-48, -0.9928877257995277, 42.6682094, -83.2185695
1.7461779117584229, ENTRY_POSITION, -2.619699656527477e-48, 2.7600851440438284e-48, -0.9928877257995277, 42.6682094, -83.2185695
1.8211910724639893, ENTRY_POSITION, -4.22974970319627e-48, 4.5092973278552813e-48, -1.0148851505306187, 42.6682094, -83.2185695
1.8964550495147705, ENTRY_POSITION, -4.22974970319627e-48, 4.5092973278552813e-48, -1.0148851505306187, 42.6682094, -83.2185695
1.9713449478149414, ENTRY_POSITION, -6.773401437226667e-48, 7.288701767022329e-48, -1.0260830539890513, 42.6682094, -83.2185695
2.0492770671844482, ENTRY_POSITION, -6.773401437226667e-48, 7.288701767022329e-48, -1.0260830539890513, 42.6682094, -83.2185695
2.1215720176696777, ENTRY_POSITION, -6.773401437226667e-48, 7.288701767022329e-48, -1.0260830539890513, 42.6682094, -83.2185695
